index,pos_x,pos_y,capacity,load,failed
812,-1.92552493,-0.9227286,63.133573961813866,23.845889538008098,False
813,-1.94027532,-0.93334495,34.4415763638732,8.461416243449504,False
814,-1.92269084,-0.80644463,30.41921780921914,12.104183278272789,False
815,-1.90242358,-0.78334044,73.5425159368533,10.898754608899386,False
816,-1.88697183,-0.76303414,36.810321197927536,12.188097580349991,False
817,-2.1467271,-0.97110933,52.868511277573084,9.076908435021549,False
818,-2.17691978,-0.97307637,84.03480721676539,55.4502228815717,False
819,-2.19008859,-0.95224083,55.887611376296846,14.277127033201438,False
820,-2.15218991,-0.94247736,72.33224378354846,27.638953989567398,False
821,-2.10354524,-0.89880981,13.85614213232159,10.119247370905065,False
822,-1.92562429,-1.09016247,95.71451582048363,31.397848726549654,False
823,-2.01125707,-0.82701466,58.0138517270113,27.676715463657803,False
824,-2.02112184,-0.83865426,68.10289165019424,48.91387108089281,False
826,-0.55587338,0.46550832,97.88331869680053,59.37840199138053,False
825,-0.61174731,0.424317,71.93335093810867,32.90784148067845,False
828,-0.53617686,0.52120121,140.72630094833926,102.66974388015657,False
827,-0.57863254,0.54073774,97.70992188061557,23.949300143148044,False
829,-0.51644764,0.4731018,171.72206309882165,78.7169980761753,False
832,-0.51200008,0.49316416,60.43775987799513,29.44205526499587,False
831,-0.57007983,0.4586777,333.3369673484084,215.13714214271354,False
834,-0.54200149,0.42500616,31.872555500919333,6.42865353366877,False
833,-0.58831496,0.39634249,97.33594855098933,55.11538622761945,False
836,-0.55760681,0.50279641,75.27214279598113,53.376778765357116,False
835,-0.60530903,0.51196286,123.04905542727946,15.585963935465506,False
837,-0.58775668,0.48403884,240.7570615683143,101.27336596385446,False
839,-0.94973056,0.38563772,50.65037268116492,32.82651476891854,False
838,-0.83294894,0.42069473,49.840526759838035,21.804720454973374,False
840,-1.06512839,0.35074043,84.09032085366248,35.6634759173137,False
842,-0.27689194,0.38922053,26.230969820962393,18.456682894651042,False
841,-0.27088308,0.36956983,40.94797194660316,10.367668039331546,False
844,-0.67119522,0.39603598,107.67224897976263,30.822310203259224,False
845,-0.59488188,0.54371116,106.67717806748465,77.04685690145726,False
846,-0.71472629,0.35723137,338.3433704418501,49.77321697147033,False
847,-0.75602705,0.3095117,81.65359374282335,9.963887115521652,False
848,-0.79472858,0.26826578,256.4101776407258,84.59635181983798,False
853,-0.7137564,0.45234945,114.51267701720977,23.80223664878489,False
852,-0.73331825,0.43273631,197.23621207419149,60.274953444848954,False
854,-0.59658942,0.35304859,339.32356431067046,217.6831154843444,False
850,-0.60091735,0.31162887,95.39839577382703,55.35873287291189,False
851,-0.58615343,0.32742009,49.857752807000466,24.052724146710617,False
855,-0.57008976,0.39657526,125.8867476355684,76.5491607223583,False
849,-0.53743603,0.34897651,77.42186985566265,55.96126475718806,False
856,-0.50819325,0.4435555,77.87799970463688,42.635584478806074,False
858,-0.62066741,0.52690648,79.54582829561873,43.62931516785912,False
859,-0.63850432,0.34784297,88.43682574450342,60.78245413036491,False
860,-0.64188014,0.36889727,146.7183609506624,50.67929130551823,False
861,-0.55547613,0.35799393,24.29298734528097,5.782413605733853,False
843,-0.52506212,0.39315948,79.51480879824351,17.651203414028814,False
862,-0.55031264,0.38959884,21.792164232045906,6.616366155471893,False
863,-0.56091357,0.37102552,56.96422221246412,37.70644838499477,False
864,-0.63992257,0.31799596,77.39207085599715,44.30415771194672,False
865,-0.70667769,0.41739217,75.82140581772885,19.19273995598314,False
866,-0.58952377,0.37211769,33.19005231978297,21.83122085135158,False
867,-0.54629938,0.48119376,20.71308306778384,13.354659730987501,False
868,-0.53643527,0.45933103,13.81770466943275,2.1444878127671885,False
869,-0.61572089,0.4759746,91.56978567943513,46.05263381466799,False
870,-0.7315485,0.33347732,32.29440448803751,13.286390391643103,False
871,-0.63004951,0.4816879,149.72570902522233,59.216216228165194,False
872,-0.64106804,0.46883302,91.08843053591158,35.366837645977995,False
873,-0.73740997,0.47141164,82.45639616257392,22.270920506250274,False
874,-0.62513032,0.43773065,185.92762654282635,81.7159688721559,False
876,-0.65557378,0.41689032,124.60309938812846,47.37686592039278,False
875,-0.67296695,0.42614628,190.71401614580617,35.32278575820756,False
877,-0.59147491,0.56641374,90.19987088902926,48.18397019215981,False
878,-0.67884746,0.47761533,161.00474358231648,65.87644301488349,False
879,-0.77983856,0.24763401,27.928090454462478,4.7635287303759,False
880,-0.74325828,0.36418716,94.73395403736858,68.52107968483097,False
881,-0.64697041,0.38567466,66.10756036414715,49.117180156124455,False
882,-0.7059322,0.37334321,80.90406690435232,58.17249639547717,False
857,-0.71169135,0.4003435,34.743550818949814,4.526659949491514,False
883,-0.67258909,0.34023126,163.64352497160579,93.24693128763731,False
884,-0.69892955,0.33280171,78.3134887137697,18.05358944295394,False
885,-0.64388307,0.48506896,46.690310506992404,9.390833369028407,False
886,-0.79895888,0.23656508,31.933105407085563,12.547275447827138,False
887,-0.8276715,0.2620162,25.057596691979604,11.621683020741955,False
888,-0.81775032,0.24425682,14.176012606105854,9.641519721190397,False
889,-0.81564623,0.28014704,31.5728519599762,4.572485742551249,False
891,-0.61457969,0.37534596,48.10944179169948,8.25316954527722,False
892,-0.64692643,0.5093541,44.45235513790956,10.714573998130263,False
893,-0.69124773,0.40393409,64.23089183122701,46.10352065936163,False
894,-0.68631804,0.38296911,41.9562340516928,30.731695617194372,False
895,-0.62035521,0.45470844,166.95294508283592,21.14821774386592,False
896,-0.62504684,0.49875581,97.5769738225932,23.700134274365745,False
897,-0.63842476,0.43087871,93.95843646299012,45.805911063218176,False
898,-0.59934567,0.2826506,34.24788729991867,19.67708759598811,False
899,-0.66511045,0.4964722,70.34602740981433,10.94835404877439,False
900,-0.74023561,0.38846747,69.09383406108914,47.451688524792516,False
901,-0.6545349,0.44696062,45.65883169352924,27.473044927994504,False
902,-0.70676259,0.43825078,130.24392909656143,49.135634438856925,False
890,-0.71485381,0.46843807,56.20618593759041,28.823337283334155,False
903,-0.5816886,0.50731842,94.31867130276915,21.15395895211703,False
904,-0.5440025,0.44318717,14.711366068525912,7.524287617687038,False
905,-0.56595443,0.44098598,44.271013894434304,27.871842870506388,False
906,-0.59144394,0.44659459,13.058500419307553,7.643680377768234,False
907,-0.50923887,0.34152711,12.843577527323315,9.61672680186748,False
908,-0.52012062,0.32093941,33.79948268016463,5.834573679088941,False
909,-0.54197186,0.31809647,28.01565839489044,10.83342894471587,False
910,-0.58292722,0.42919046,47.11901842694333,23.989468449698002,False
911,-0.7625505,0.28690846,31.453764727910112,3.99122796678818,False
912,-0.77654218,0.35328002,139.58753291959815,69.24711508959987,False
917,-0.81548615,0.33632456,147.7992040371023,92.33238910806642,False
913,-0.83504607,0.31643774,37.57556278467764,25.594444536933445,False
914,-0.84609537,0.33586533,46.36282672914148,7.808798720562275,False
918,-0.81568132,0.36763105,33.37669271179649,15.289898762860764,False
915,-0.83512701,0.3866712,19.099496220869984,12.687835278855378,False
916,-0.8460034,0.36655626,28.36982379270536,6.6430565713011225,False
919,-0.59026773,0.46597573,33.37332794264184,3.844694310043258,False
920,-0.5683144,0.48410167,30.212319938146205,10.56875891206239,False
921,-0.65685089,0.26579479,112.76719331318903,35.71339231108751,False
926,-0.64996089,0.22797775,112.0885019247778,46.91024264243713,False
922,-0.63290762,0.20769579,19.64714407554801,6.05547908503159,False
923,-0.65760834,0.20042067,49.99523491302984,34.214807215314174,False
927,-0.68397838,0.2368191,122.8028401948272,28.154656871165226,False
924,-0.69249495,0.2090238,32.825030010875835,24.21411950996674,False
925,-0.70920762,0.22710041,25.39569965086153,5.221491619305641,False
928,-0.66799164,0.46442403,284.74237908648024,123.91311667123014,False
929,-0.68671853,0.46208777,235.38278189391224,27.595754551302146,False
930,-0.70413631,0.4927368,140.2189990062654,90.2408577190417,False
931,-0.72763996,0.40675091,88.2287319761243,34.73666247212576,False
932,-0.56182381,0.42478545,43.25084075188784,15.431356329110383,False
935,-1.13623628,1.04033258,34.97032448382284,21.647539937478687,False
934,-1.13650968,1.06207168,94.0969418022651,60.499239457633365,False
936,-1.15169976,1.09790694,50.83160657741658,12.945670528334055,False
938,-1.07879798,0.79347059,13.06035304061108,5.800069186205047,False
937,-1.0557094,0.80577599,197.46715583828464,37.53094773419816,False
940,-1.12745465,0.81602712,47.60808829917398,22.564694695232607,False
939,-1.10417319,0.84577019,186.31277305896498,128.73724354225016,False
941,-1.15218607,1.1351339,77.1389564085189,19.10931782474554,False
942,-1.1203989,1.13473696,104.5745543428071,42.59716016937548,False
944,-1.04917645,1.03992876,133.9316911368862,63.27024182426696,False
943,-1.05535205,1.09299594,144.37874710016354,21.21256661043769,False
945,-1.02249146,0.98555372,61.1155142254396,28.186513441517135,False
946,-1.13914805,1.16606996,74.87814638996853,25.00791926718459,False
947,-1.15203345,1.19631814,26.14625919642934,14.349903160074291,False
949,-1.07861881,1.26094895,56.02969448150817,23.279847756350208,False
948,-1.07555515,1.29762833,65.06433485972033,35.608823554840356,False
950,-1.06186098,1.27945457,119.58583915743782,51.81890732655254,False
951,-1.05575153,1.24272779,92.30360465790639,66.58388399111483,False
953,-1.01309852,0.75201035,202.81351087031695,23.328077884882227,False
952,-1.02431884,0.76662564,232.10876265685866,47.71278980632907,False
954,-1.05705049,0.86420866,121.70151890780251,81.76319562041915,False
956,-1.08731719,0.85366851,173.40136617018845,109.17095326562831,False
957,-1.10534359,0.87998424,38.35275354971965,23.791666600357328,False
959,-1.07587512,1.11911412,112.16297006575596,16.659035610800558,False
958,-1.09574325,1.17554102,133.85378430837912,31.572149687486306,False
961,-1.07674557,0.87065509,32.42499535859984,5.179863517969209,False
962,-1.1104422,1.25335906,94.85840287706344,62.254633429401764,False
964,-1.04933709,1.27037276,44.862622753925066,9.594795166399347,False
965,-1.03896097,0.97265776,146.00694098821805,93.27935462835482,False
960,-0.99860239,0.97427235,40.981503031968245,25.91532666216754,False
966,-1.00347439,0.99720258,40.55508993476239,5.110287484186931,False
968,-1.00408314,1.09494566,63.829934645178085,39.378407537053654,False
967,-1.0090034,1.14545714,40.886512533672416,10.970783162738417,False
969,-1.10961833,1.02936959,194.29646158945016,106.32670375354343,False
970,-1.02940727,1.26123915,76.3627986650521,39.20817663965601,False
971,-1.04201217,1.22010954,157.5144870394538,80.84108876374218,False
973,-1.06239839,0.93511867,147.4722623494756,68.95214455870774,False
972,-1.08430037,0.94872175,41.15942756940413,9.743772366560654,False
975,-1.0033567,0.740216,112.80771142837055,44.546448256130404,False
978,-1.06142773,1.19902028,23.156214576098108,4.242228689171875,False
979,-1.12352707,0.72565971,92.40607246433602,34.006915425260146,False
980,-1.16302208,0.73515655,54.18472652955954,8.02253265207706,False
982,-1.10891444,0.91399066,27.942932809672985,11.93513299291312,False
981,-1.0864672,0.89190595,74.78283372230783,40.260200373934644,False
983,-0.97480621,0.74647603,34.51192405317771,25.642219043482534,False
955,-0.94766206,0.74214858,21.38143275622493,14.853308519402596,False
984,-1.0828391,0.83220256,100.28917176511084,73.16141434060467,False
985,-1.1129404,0.8286584,26.173109957662206,7.683070661156036,False
987,-0.95833754,0.98086098,47.01522426105865,18.741407834820627,False
988,-0.9691134,0.96403314,36.01746936870572,5.187181851796649,False
989,-0.91819364,0.98643598,114.43346296500718,55.773219384031876,False
991,-1.00805267,0.70185114,76.58170784964923,19.435175390553443,False
963,-1.04010572,0.69731498,91.50947740873886,24.600861875662424,False
992,-1.12866658,1.27329625,162.08521261164455,18.847750494985004,False
977,-1.14118374,1.3037192,30.33482818621878,18.02347919132888,False
993,-1.11182466,1.2246954,125.66408993090327,43.186448357637175,False
994,-1.19443111,1.14957166,75.37984056752114,31.485221016396988,False
990,-1.22304424,1.14734642,22.129861649543887,13.793261880933,False
995,-1.08288124,1.04441411,39.324742256752444,12.955141106033349,False
996,-0.99927644,1.25805828,32.574151736898344,12.479971481013393,False
997,-0.96535559,1.00411671,159.91422333956342,21.434259439042627,False
998,-1.1218422,1.29059175,23.423903830423683,15.105186617462643,False
999,-1.21626589,1.17136104,18.261381592442266,11.65832687650204,False
1000,-1.02485846,1.22655284,50.48352497178874,14.341708632468864,False
1001,-0.99581383,1.22521578,51.2649635815048,26.333119668137524,False
1002,-1.0167741,1.18505381,61.16166148585654,40.7624154653358,False
1003,-1.05068517,1.12448049,67.44190026886707,26.767221989124735,False
1005,-1.05444654,1.1496574,231.07764944047727,49.921309409189575,False
1006,-1.02302106,1.06668817,253.7990305264041,171.67469285213,False
1007,-1.07858026,1.15260482,10.786290355418785,7.982445687017664,False
1008,-1.03314127,1.13555167,20.322944365764606,6.148317753933421,False
1009,-1.02560323,1.15861548,42.0413706892997,21.584365819597796,False
1010,-1.03509181,0.75121586,160.41783266376822,88.50952896930029,False
986,-1.0303334,0.70827376,40.2800478838597,24.724137766065592,False
1011,-1.01658978,0.72737472,56.45762184291848,35.4733608123614,False
1012,-1.02350365,0.67681209,137.5558878592532,36.75858649041465,False
1013,-1.03419082,0.66208093,85.61500688693445,42.44910942808332,False
1014,-1.11505854,1.15528647,70.59647962450148,18.273816056826497,False
933,-1.15530261,1.17538703,44.14794589202369,4.788153389057604,False
1015,-1.1186274,0.86931208,76.55016318345113,24.119689021982325,False
1016,-1.14680975,0.84953031,118.75467030386054,47.552781225395734,False
1017,-1.17406475,0.86264657,33.41004642685077,22.938070113899457,False
1019,-1.01290876,0.84055598,96.11301606006784,55.15500616341389,False
1018,-1.01639186,0.8621731,37.059197580884856,26.412410898431094,False
1021,-1.07813801,0.98759413,103.8143298665239,28.051945149103574,False
1004,-1.07460808,1.02171787,73.13140441938111,7.823703445019019,False
1020,-1.10560748,0.99029147,48.04005454448264,17.073426747441502,False
1022,-1.02985034,0.84006269,76.37131412509356,13.945544427455722,False
1023,-1.03359264,0.79603916,128.19625293657757,80.11696891741664,False
974,-1.00245881,0.80131174,33.07355685080487,17.079854421213206,False
1024,-1.02041091,0.79605615,137.84869455531322,40.6656288607626,False
1025,-1.038667,1.2356922,65.50413051828214,35.4724010569803,False
1026,-1.03401639,1.19395427,103.75502754851411,27.171314597509653,False
1027,-1.00286024,1.20346715,26.144658683611155,8.145638996105111,False
1028,-1.06595179,1.05709947,80.12955388709017,34.70138496555721,False
1030,-1.06304103,0.73503507,448.1871622951711,265.36411718067404,False
1029,-1.07261927,0.7571672,47.68557890945957,5.066995014874259,False
1031,-0.98563698,0.81991963,174.48716918313968,109.70513618224136,False
1032,-0.96714129,0.80013903,80.95462854060796,25.748018606182068,False
1033,-1.20467024,0.71883764,95.51572357277342,49.64140928744643,False
1034,-1.09417082,1.28733624,182.7790763744284,20.6303764623615,False
976,-1.09338202,1.32448467,37.386163493759994,13.925985252122022,False
1035,-1.09402458,1.24389228,98.55168129152918,52.68827085312467,False
1036,-1.13313047,0.77169154,54.706161853932294,11.01993897467961,False
1037,-1.0515944,1.18422359,61.79712288535053,20.250834393882425,False
1038,-1.09498206,0.73235996,34.59723749957274,19.772222041705035,False
1039,-1.09227937,0.75164484,31.50145608246092,10.523418278352455,False
1040,-1.08143903,0.71910901,12.417186893373447,4.805336528346254,False
1042,-1.09451942,0.69584258,36.24827482413082,3.78680369854623,False
1041,-1.06425587,0.70264441,59.78586048656604,39.55877518951264,False
1043,-1.06432313,1.22673985,62.08900912601651,42.9256409314363,False
1044,-1.04620756,0.68214962,79.29041238836032,39.60999359697464,False
1045,-1.04323222,1.16230754,75.07643744820157,19.554757415567458,False
1046,-1.00636085,0.82669933,54.93327763983796,21.114828005978964,False
1047,-1.11424132,1.30600687,108.06993385855887,36.94515846537398,False
1048,-1.07367374,1.3313187,76.37718528945939,40.199077712012816,False
1049,-1.08783357,1.19867161,48.682647013171575,29.463819331174992,False
1050,-1.04555405,0.82222015,481.88053819145466,146.82327871923627,False
1051,-1.09056443,0.8145381,84.20824043555379,27.125136474959547,False
1052,-0.98757674,0.7807155,236.56690161233453,133.1183095282917,False
1053,-1.18093166,1.19566127,31.637156541232386,15.668990882454425,False
1054,-0.9874672,0.71379523,83.6299002579612,43.24765636771739,False
1055,-1.04254948,0.87310191,69.78864373869395,37.194932600508075,False
1056,-1.04358487,0.7340263,55.202724167763215,7.649566973193818,False
1057,-0.99154927,1.05256606,45.48009135843476,10.593019531133114,False
1058,-1.003006,0.88525153,93.178645855663,34.080549169945606,False
1059,-1.02434804,0.81693871,195.7197712937807,52.649876718058195,False
1061,-1.32159112,-2.02199368,43.63303524180977,8.287982796477062,False
1060,-1.28847294,-2.06340446,164.69925993949812,110.99714799279171,False
1062,-1.30999259,-2.01419083,92.2240801557473,19.078188370024318,False
1065,-1.91436823,-1.47688051,69.0569996612035,50.587380210673395,False
1063,-1.99154065,-1.47189741,156.74701067322852,102.37596281805293,False
1068,-1.18461074,-1.71343964,82.62923754601366,15.325934356439491,False
1067,-1.20700304,-1.72179083,97.03548801661762,72.74910885371979,False
1070,-1.21451446,-1.77142705,107.56039676231471,22.18779669925394,False
1069,-1.15453948,-1.83797352,243.0955474321318,129.06470027824966,False
1073,-0.820897,-1.40408738,71.51077533518688,13.732162440761156,False
1072,-0.71314733,-1.46624693,218.68556412014928,62.98804908742408,False
1076,-1.5367609,-1.60812876,60.921473898610685,30.766068676029395,False
1074,-1.50856765,-1.5995773,63.8764267153872,43.49160724155993,False
1075,-1.56355602,-1.61055275,133.8221282125694,39.05545514336512,False
1079,-1.14079483,-1.41107568,15.830561392899076,9.97576302355789,False
1078,-1.11756307,-1.41164405,141.88991775627727,16.822252218420406,False
1086,-1.79614937,-1.35372957,98.42071232957377,48.25024254853555,False
1085,-1.81853165,-1.37881115,146.65025330195144,33.61362046764155,False
1087,-1.82140902,-1.42295995,64.62375934425445,8.2088813323457,False
1088,-1.83148888,-1.38086309,57.40435823052778,18.53095527710206,False
1090,-1.8117715,-1.48754975,275.10222512564724,113.21119953315102,False
1091,-1.79838969,-1.43118945,174.47961181397403,71.78520898363776,False
1092,-1.79398686,-1.30196888,96.92083126293623,64.50563979410681,False
1094,-1.92304078,-2.01559707,45.33869640163913,31.581105357081338,False
1093,-1.95645393,-2.05867276,51.67130180062061,37.93821742136836,False
1095,-1.95582298,-2.10387842,209.58551240810357,79.89432401435565,False
1097,-1.76578295,-1.2739551,153.64182951706186,66.75370402686579,False
1096,-1.78593124,-1.23737825,74.33074316098606,53.409196087110665,False
1098,-1.44679019,-1.40731968,377.8917780554903,61.05234964944959,False
1084,-1.39666628,-1.35289178,97.03205038908783,60.77275189713578,False
1099,-1.43698752,-1.46709972,74.78501532289555,11.696965979529617,False
1101,-1.5788118,-1.96080957,72.06064136164154,36.72987595529282,False
1100,-1.57704461,-1.99227003,166.12382133022058,65.71407843661171,False
1103,-0.92775204,-1.47571272,132.75416231730014,37.021263299929444,False
1102,-0.90031561,-1.45031075,222.5173639678424,123.76826477986096,False
1106,-1.05748347,-1.46921866,191.52875257208984,106.90980536649175,False
1105,-1.03182566,-1.43776479,149.4223240705635,105.18039499412615,False
1107,-1.07281069,-1.42782042,125.68117298941866,71.98761781732593,False
1108,-1.83824585,-1.51418046,37.307253995102165,8.094233185664027,False
1111,-1.05811089,-1.31324617,54.62424322957042,32.533749565020194,False
1110,-1.06098829,-1.28565342,15.72174008770566,2.747468366727526,False
1116,-1.21158363,-1.60480539,51.54520437625705,10.05936187564171,False
1113,-1.23065422,-1.59205633,41.23248885322082,28.399895553313254,False
1119,-1.99186424,-1.53365356,119.31430293232074,51.708651481003734,False
1118,-2.02317582,-1.54446192,90.77396090936486,20.943832376570114,False
1122,-0.66324277,-1.14121559,147.6403569714267,17.835760053293853,False
1121,-0.67994507,-1.12953071,23.633237222111223,9.406812544457493,False
1124,-1.92458647,-1.13509624,85.40488826481476,37.31500678157949,False
1125,-1.02185118,-0.82674743,21.00595729040494,8.466994693433493,False
1127,-2.00112055,-1.29320736,39.38628362538206,14.152876975764215,False
1126,-1.95639892,-1.29556481,59.9837690683517,41.302014045450015,False
1128,-1.90692621,-1.29908072,113.49005352028959,40.39853921234679,False
1135,-0.95261619,-1.75192242,131.06446393732114,67.82669614015838,False
1132,-0.92006498,-1.80942476,62.79204242211347,30.66378448742542,False
1136,-1.05360456,-1.42476638,132.8826939350098,65.19882558227364,False
1137,-1.07236215,-1.4082237,37.70690633531255,6.706118277976679,False
1138,-1.03524283,-1.40807709,37.49930995692138,13.52434556081273,False
1139,-1.05464466,-1.39458679,22.808216768412272,10.10454951804691,False
1142,-1.68291084,-1.65629898,109.17822269968245,19.49541238589635,False
1141,-1.70793179,-1.6580899,21.182216494690156,8.801845070932051,False
1143,-0.96510772,-1.52412701,189.92692066455362,119.13780079359258,False
1145,-1.04078767,-1.47768741,72.48467840503699,13.125139597166964,False
1148,-1.58891536,-1.67964613,90.94259627440786,42.70993395745026,False
1146,-1.61509993,-1.67879415,31.94520061189504,14.174128693995776,False
1147,-1.67147551,-1.67444288,112.04326871953363,27.43736145800034,False
1150,-0.78429562,-1.12987394,101.5910002951359,67.20015813923088,False
1149,-0.78874079,-1.09524395,53.06838396289987,18.596877352678685,False
1154,-1.06903746,-1.94358845,27.47550828586739,18.76829410160125,False
1081,-1.02796542,-1.99252581,56.52610542313465,21.986456056069436,False
1156,-2.04088922,-1.12755955,81.77218261417345,26.810123700568024,False
1155,-2.06641073,-1.09770268,129.34936324736555,76.0775017073444,False
1159,-1.54000018,-1.66385012,137.78909771377624,45.07320041236458,False
1158,-1.59259357,-1.66643876,230.0913176937051,85.80685967985023,False
1160,-2.05064515,-1.47127503,43.29096655486967,13.89630725196438,False
1161,-2.0444416,-1.15749106,139.3443045904215,38.977419081309826,False
1163,-0.60419929,-1.17002838,96.22529057803314,21.30052471662414,False
1162,-0.5359379,-1.18886294,46.850868759105175,11.075146020579592,False
1165,-1.73340405,-1.54520439,153.36795087552235,48.911057582474776,False
1166,-1.62594858,-1.56625034,385.5150562303511,255.63472547994974,False
1167,-1.45229819,-1.56893168,98.51965059385613,10.485802353881875,False
1168,-1.65143893,-1.56099771,48.230188606784886,12.744707452259826,False
1170,-1.52341797,-1.82951077,442.5890210944716,236.95748302478128,False
1152,-1.52780914,-1.88873575,86.92973105653277,45.247946550647455,False
1169,-1.48803962,-1.80559305,67.34136868622949,37.66088577790777,False
1171,-1.49777478,-1.79457271,59.379886105809476,15.775421653531472,False
1175,-1.55867289,-1.86747503,69.29164347814626,28.330108907408075,False
1176,-1.93368429,-1.50090907,116.91753219925889,42.283333387988264,False
1064,-1.9566137,-1.51561238,37.87647620920566,15.334982450255596,False
1177,-1.92472705,-1.95758156,71.49956370452242,15.483453306018447,False
1178,-1.88585965,-1.87789529,86.71358252692085,56.303844424712565,False
1179,-1.00772819,-1.43051181,17.157114117387163,11.24803097007799,False
1180,-1.08135609,-1.45924236,40.36181305651674,22.73664851909354,False
1183,-1.58895532,-1.88389534,77.5796785604274,36.30265606820503,False
488,-1.58946328,-1.86330481,24.87468672239239,10.545902966777236,False
1184,-0.27607761,-1.26092446,63.7620332183285,20.882386867262536,False
1174,-0.34466127,-1.24791572,97.28220921192536,65.90149443219434,False
1187,-0.7719699,-1.434038,82.90071982294093,26.149300037294278,False
1129,-0.80949646,-1.43792891,93.04869449068354,15.50000595160039,False
1189,-1.79183223,-1.92052423,94.74223337045534,54.82385861410436,False
1117,-1.75582354,-1.9469345,226.8145002656941,141.55589005098795,False
1188,-1.810422,-1.89246625,43.51070497660022,15.562130061491242,False
1190,-0.65205475,-1.35141864,55.54198961768178,10.153545713369008,False
1182,-0.62753645,-1.32057216,62.23509155517228,35.688039508479115,False
1191,-0.68599333,-1.3815101,68.30947088690084,36.53976863063339,False
1192,-0.73829533,-1.32376756,66.68572632368917,33.13319613967467,False
1193,-1.42524524,-1.42258953,24.894533987348524,17.27198694167362,False
1195,-1.57961509,-1.70621288,159.37100352478367,32.684505377203045,False
1194,-1.58961223,-1.7268527,43.741972787957984,21.082626361667383,False
1196,-1.13159445,-1.86710471,91.08111125148035,40.18056345717888,False
1197,-1.11237393,-1.89032964,52.57124980602106,14.828947165491567,False
1200,-1.52099097,-1.18504759,39.54227734732372,12.91250563977975,False
1199,-1.53678065,-1.2059963,52.98356395917146,36.21178018088531,False
1201,-1.56927268,-1.85535552,63.14451647020833,11.602911000403605,False
1203,-1.6753059,-1.1375255,54.53555204231739,25.095647040497884,False
1202,-1.68047728,-1.16388764,46.73012341245539,21.041186504252824,False
1204,-1.67956688,-1.20241504,92.32388007132664,33.786020611434424,False
1207,-1.73410807,-1.67122699,86.35169557548016,31.49799320238562,False
1206,-1.79139143,-1.66604565,184.67162398578344,24.516945240759572,False
1208,-0.77098562,-1.45738252,50.563507735371964,9.429990320232488,False
1210,-1.47681308,-1.94731244,76.4001752449718,48.29773029200701,False
1109,-1.43074559,-1.9375529,117.44175828806216,28.905799304567715,False
1211,-1.49117847,-1.96121451,30.98998044657371,16.151545547190313,False
1213,-1.49414357,-1.61129325,32.83035362341665,6.751562076520722,False
1212,-1.52546864,-1.63450344,82.79604502962694,58.241523463275996,False
1214,-2.00826266,-1.05638017,51.67069527328433,7.178198712120568,False
1216,-1.43042864,-1.24174638,80.11742317271894,49.57027526892805,False
1215,-1.46129806,-1.23932896,33.38901943958331,11.416053349385923,False
1217,-1.54883801,-1.58340895,56.30238024693924,23.138025682214046,False
1220,-1.81064533,-1.40444662,62.25346749035456,16.514498764453496,False
1221,-1.9944791,-1.12895394,31.989857922386893,5.917075991407167,False
1222,-1.72443015,-1.34435294,28.20291809901172,12.39036618268655,False
1144,-1.71448259,-1.3246613,42.09774898744587,14.582654091662842,False
1223,-1.78602617,-1.44313574,59.37422050010673,25.772533894086028,False
1224,-1.34193743,-1.29602715,465.9864646866365,200.1520068559654,False
1077,-1.32102215,-1.29747972,37.66286142911507,24.997557430792014,False
1082,-1.3184537,-1.25198408,83.60612297756872,32.289685190652506,False
1225,-1.26327538,-1.31381319,26.856188292275142,15.771517187629808,False
1226,-0.84897099,-1.4522905,143.6548062703757,26.04072507942447,False
1227,-1.87912022,-0.98396833,41.65303834244118,15.39913529174299,False
1228,-1.89266608,-0.99298463,84.77090359578946,53.344713824433605,False
1230,-1.86204891,-0.96118047,127.94298626004675,45.33161332975691,False
1231,-1.84340859,-1.04950586,120.8318861559424,82.1019887702876,False
1234,-1.81861967,-1.90704019,123.53718017995521,72.05163840906013,False
1233,-1.84174333,-1.88924412,31.638248415961698,17.659278543522696,False
1236,-1.30248492,-1.52666535,78.81764485356067,28.786016935834223,False
1235,-1.32819513,-1.52264057,124.94282657611203,40.246006968355374,False
1237,-1.29810248,-1.50827823,44.0487928316292,21.56854541747017,False
1239,-0.66416273,-1.25520418,53.447567271473716,28.93203875773267,False
1232,-0.67401272,-1.29473323,45.71753120865439,31.90525467178138,False
1238,-0.64007969,-1.2388594,28.395016933465556,12.080140617032143,False
1240,-1.85444478,-1.54047368,43.37955746716088,15.132530852951897,False
1241,-0.540999,-1.16604655,33.83786324678403,24.38178156757597,False
1242,-1.0803637,-1.61080921,99.11856914216416,57.862869129860435,False
1133,-1.04188325,-1.58401544,52.092364185440246,12.0748527540816,False
1243,-0.83818824,-1.19392187,294.38189003049285,204.42303433425013,False
1123,-0.94088323,-1.30877658,34.248474411977476,12.342282531663605,False
1131,-0.64943142,-1.10125811,52.18403403919653,36.40642912897072,False
1244,-1.23134396,-1.46720233,189.79099956331024,94.84468319141558,False
1246,-0.68130395,-1.33602509,26.340957313910323,19.08903238378258,False
1247,-1.31861058,-2.18085637,51.44484644250351,20.788312200587313,False
1218,-1.34990216,-2.13930493,94.32340384553402,51.00404562955574,False
1248,-1.13719128,-1.07951008,33.30711669368576,8.686856052894454,False
1249,-1.09872516,-1.41944716,95.78963008772008,66.77029560698733,False
1251,-1.78964431,-1.39009038,123.51771273126569,44.09191827796811,False
